Name,Ingredients,Level,FoodType,ImageSrc
Leftover chicken with tomatoes & crispy chorizo,1 yellow pepper 1 orange pepper 1 onion 4 cloves of garlic 1 kg ripe mixed-colour tomatoes 1 fresh red chilli a few sprigs of fresh oregano olive oil 1 heaped teaspoon sweet paprika 2 kg free-range poached chicken 200 ml organic chicken stock 1 heaped teaspoon fennel seeds 2 fresh quality chorizo sausages (roughly 250g) extra virgin olive oil 2 heaped tablespoons crème fraîche 2 tablespoons balsamic vinegar 1 yellow pepper 1 orange pepper 1 onion 4 cloves of garlic 1 kg ripe mixed-colour tomatoes 1 fresh red chilli a few sprigs of fresh oregano olive oil 1 heaped teaspoon sweet paprika 2 kg free-range poached chicken 200 ml organic chicken stock 1 heaped teaspoon fennel seeds 2 fresh quality chorizo sausages (roughly 250g) extra virgin olive oil 2 heaped tablespoons crème fraîche 2 tablespoons balsamic vinegar 1 yellow pepper 1 orange pepper 1 onion 4 cloves of garlic 1 kg ripe mixed-colour tomatoes 1 fresh red chilli a few sprigs of fresh oregano olive oil 1 heaped teaspoon sweet paprika 2 kg free-range poached chicken 200 ml organic chicken stock 1 heaped teaspoon fennel seeds 2 fresh quality chorizo sausages (roughly 250g) extra virgin olive oil 2 heaped tablespoons crème fraîche 2 tablespoons balsamic vinegar 1 yellow pepper 1 orange pepper 1 onion 4 cloves of garlic 1 kg ripe mixed-colour tomatoes 1 fresh red chilli a few sprigs of fresh oregano olive oil 1 heaped teaspoon sweet paprika 2 kg free-range poached chicken 200 ml organic chicken stock 1 heaped teaspoon fennel seeds 2 fresh quality chorizo sausages (roughly 250g) extra virgin olive oil 2 heaped tablespoons crème fraîche 2 tablespoons balsamic vinegar,not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Summer vegetable & goat’s cheese frittata,"100 g French beans 6 spring onions 3 sprigs of fresh mint 150 g fresh or defrosted frozen peas or small broad beans, shelled 6 large free-range eggs 1 knob of unsalted butter 40 g goat's cheese Parmesan cheese , for grating 100 g French beans 6 spring onions 3 sprigs of fresh mint 150 g fresh or defrosted frozen peas or small broad beans, shelled 6 large free-range eggs 1 knob of unsalted butter 40 g goat's cheese Parmesan cheese , for grating 100 g French beans 6 spring onions 3 sprigs of fresh mint 150 g fresh or defrosted frozen peas or small broad beans, shelled 6 large free-range eggs 1 knob of unsalted butter 40 g goat's cheese Parmesan cheese , for grating 100 g French beans 6 spring onions 3 sprigs of fresh mint 150 g fresh or defrosted frozen peas or small broad beans, shelled 6 large free-range eggs 1 knob of unsalted butter 40 g goat's cheese Parmesan cheese , for grating",not-too-tricky,cheese,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Sicilian spaghetti alla Norma,"2 aubergines 3 cloves of garlic ½ a bunch of fresh basil , (15g) 1 teaspoon dried oregano 1 teaspoon dried chilli flakes olive oil 1 tablespoon baby capers 1 tablespoon red wine vinegar 1 x 400 g tin of quality plum tomatoes 320 g dried wholewheat spaghetti 50 g pecorino cheese extra virgin olive oil 2 aubergines 3 cloves of garlic ½ a bunch of fresh basil , (15g) 1 teaspoon dried oregano 1 teaspoon dried chilli flakes olive oil 1 tablespoon baby capers 1 tablespoon red wine vinegar 1 x 400 g tin of quality plum tomatoes 320 g dried wholewheat spaghetti 50 g pecorino cheese extra virgin olive oil 2 aubergines 3 cloves of garlic ½ a bunch of fresh basil , (15g) 1 teaspoon dried oregano 1 teaspoon dried chilli flakes olive oil 1 tablespoon baby capers 1 tablespoon red wine vinegar 1 x 400 g tin of quality plum tomatoes 320 g dried wholewheat spaghetti 50 g pecorino cheese extra virgin olive oil 2 aubergines 3 cloves of garlic ½ a bunch of fresh basil , (15g) 1 teaspoon dried oregano 1 teaspoon dried chilli flakes olive oil 1 tablespoon baby capers 1 tablespoon red wine vinegar 1 x 400 g tin of quality plum tomatoes 320 g dried wholewheat spaghetti 50 g pecorino cheese extra virgin olive oil",not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Super-speedy steamed salmon,"2 red onions 1 red pepper 1 fresh red chilli ½ a bunch of basil olive oil 1 tesapoon fennel seeds 1 bay leaf 300 g couscous 200 g cherry tomatoes 4 x 100 g salmon fillets, skin on, scaled, pin-boned, from sustainable sources extra virgin olive oil 1 lemon 4 tablespoons natural yoghurt 2 red onions 1 red pepper 1 fresh red chilli ½ a bunch of basil olive oil 1 tesapoon fennel seeds 1 bay leaf 300 g couscous 200 g cherry tomatoes 4 x 100 g salmon fillets, skin on, scaled, pin-boned, from sustainable sources extra virgin olive oil 1 lemon 4 tablespoons natural yoghurt 2 red onions 1 red pepper 1 fresh red chilli ½ a bunch of basil olive oil 1 tesapoon fennel seeds 1 bay leaf 300 g couscous 200 g cherry tomatoes 4 x 100 g salmon fillets, skin on, scaled, pin-boned, from sustainable sources extra virgin olive oil 1 lemon 4 tablespoons natural yoghurt 2 red onions 1 red pepper 1 fresh red chilli ½ a bunch of basil olive oil 1 tesapoon fennel seeds 1 bay leaf 300 g couscous 200 g cherry tomatoes 4 x 100 g salmon fillets, skin on, scaled, pin-boned, from sustainable sources extra virgin olive oil 1 lemon 4 tablespoons natural yoghurt",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Spiced sea bass with caramelised fennel,"3 bulbs of fennel 40 g butter olive oil 2 whole seabass , gutted and scaled, from sustainable sources 1 clove of garlic 1 fresh red chilli 1 lemon 3 bulbs of fennel 40 g butter olive oil 2 whole seabass , gutted and scaled, from sustainable sources 1 clove of garlic 1 fresh red chilli 1 lemon 3 bulbs of fennel 40 g butter olive oil 2 whole seabass , gutted and scaled, from sustainable sources 1 clove of garlic 1 fresh red chilli 1 lemon 3 bulbs of fennel 40 g butter olive oil 2 whole seabass , gutted and scaled, from sustainable sources 1 clove of garlic 1 fresh red chilli 1 lemon",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Roast chicken for two,1 pear ½ an onion 2 cloves of garlic 150 g free-range chicken livers olive oil 1 handful of vac-packed chestnuts 1 sprig of fresh sage 1 large knob of butter 1 splash of brandy 1 handful of dried cranberries 1 x 1.6 kg whole free-range chicken 1 orange 6 rashers of higher-welfare unsmoked streaky bacon a few sprigs of fresh thyme 1 pear ½ an onion 2 cloves of garlic 150 g free-range chicken livers olive oil 1 handful of vac-packed chestnuts 1 sprig of fresh sage 1 large knob of butter 1 splash of brandy 1 handful of dried cranberries 1 x 1.6 kg whole free-range chicken 1 orange 6 rashers of higher-welfare unsmoked streaky bacon a few sprigs of fresh thyme 1 pear ½ an onion 2 cloves of garlic 150 g free-range chicken livers olive oil 1 handful of vac-packed chestnuts 1 sprig of fresh sage 1 large knob of butter 1 splash of brandy 1 handful of dried cranberries 1 x 1.6 kg whole free-range chicken 1 orange 6 rashers of higher-welfare unsmoked streaky bacon a few sprigs of fresh thyme 1 pear ½ an onion 2 cloves of garlic 150 g free-range chicken livers olive oil 1 handful of vac-packed chestnuts 1 sprig of fresh sage 1 large knob of butter 1 splash of brandy 1 handful of dried cranberries 1 x 1.6 kg whole free-range chicken 1 orange 6 rashers of higher-welfare unsmoked streaky bacon a few sprigs of fresh thyme,not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Swordfish, cherry tomatoes & capers","2 swordfish steaks, from sustainable sources olive oil 2 cloves of garlic 20 ripe cherry tomatoes 1 lemon 45 g capers a few sprigs of fresh flat-leaf parsley 2 swordfish steaks, from sustainable sources olive oil 2 cloves of garlic 20 ripe cherry tomatoes 1 lemon 45 g capers a few sprigs of fresh flat-leaf parsley 2 swordfish steaks, from sustainable sources olive oil 2 cloves of garlic 20 ripe cherry tomatoes 1 lemon 45 g capers a few sprigs of fresh flat-leaf parsley 2 swordfish steaks, from sustainable sources olive oil 2 cloves of garlic 20 ripe cherry tomatoes 1 lemon 45 g capers a few sprigs of fresh flat-leaf parsley",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Beef stroganoff,1 red onion 1 clove of garlic 1 lemon 2 handfuls of wild mushrooms 2-3 sprigs of fresh flat-leaf parsley 500 g fillet steak 1 teaspoon paprika olive oil 1 knob of unsalted butter 1 small glass of brandy 50 ml sour cream 1 red onion 1 clove of garlic 1 lemon 2 handfuls of wild mushrooms 2-3 sprigs of fresh flat-leaf parsley 500 g fillet steak 1 teaspoon paprika olive oil 1 knob of unsalted butter 1 small glass of brandy 50 ml sour cream 1 red onion 1 clove of garlic 1 lemon 2 handfuls of wild mushrooms 2-3 sprigs of fresh flat-leaf parsley 500 g fillet steak 1 teaspoon paprika olive oil 1 knob of unsalted butter 1 small glass of brandy 50 ml sour cream 1 red onion 1 clove of garlic 1 lemon 2 handfuls of wild mushrooms 2-3 sprigs of fresh flat-leaf parsley 500 g fillet steak 1 teaspoon paprika olive oil 1 knob of unsalted butter 1 small glass of brandy 50 ml sour cream,not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Monkfish with spinach & feta,"1 teaspoon cumin seeds 2 x 150 g monkfish fillets , from sustainable sources 2 sprigs of fresh thyme olive oil 200 g spinach 50 g feta cheese ½ a lemon 1 teaspoon cumin seeds 2 x 150 g monkfish fillets , from sustainable sources 2 sprigs of fresh thyme olive oil 200 g spinach 50 g feta cheese ½ a lemon 1 teaspoon cumin seeds 2 x 150 g monkfish fillets , from sustainable sources 2 sprigs of fresh thyme olive oil 200 g spinach 50 g feta cheese ½ a lemon 1 teaspoon cumin seeds 2 x 150 g monkfish fillets , from sustainable sources 2 sprigs of fresh thyme olive oil 200 g spinach 50 g feta cheese ½ a lemon",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Mussels with Guinness,"1 shallot 2 cloves of garlic 2 rashers of higher-welfare smoked bacon ½ a bunch of fresh flat-leaf parsley ½ a bunch of fresh thyme 1 knob of unsalted butter 1 fresh bay leaf 1 kg mussels , cleaned and debearded, from sustainable sources 250 ml Guinness 50 ml double cream 1 shallot 2 cloves of garlic 2 rashers of higher-welfare smoked bacon ½ a bunch of fresh flat-leaf parsley ½ a bunch of fresh thyme 1 knob of unsalted butter 1 fresh bay leaf 1 kg mussels , cleaned and debearded, from sustainable sources 250 ml Guinness 50 ml double cream 1 shallot 2 cloves of garlic 2 rashers of higher-welfare smoked bacon ½ a bunch of fresh flat-leaf parsley ½ a bunch of fresh thyme 1 knob of unsalted butter 1 fresh bay leaf 1 kg mussels , cleaned and debearded, from sustainable sources 250 ml Guinness 50 ml double cream 1 shallot 2 cloves of garlic 2 rashers of higher-welfare smoked bacon ½ a bunch of fresh flat-leaf parsley ½ a bunch of fresh thyme 1 knob of unsalted butter 1 fresh bay leaf 1 kg mussels , cleaned and debearded, from sustainable sources 250 ml Guinness 50 ml double cream",not-too-tricky,seafood,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Pepper & noodle salad,200 g rice noodles 1 red pepper 1 yellow pepper 2 cloves of garlic 2 fresh red chillies 1 x 198 g tin of sweetcorn 1 bunch of spring onions 1 handful of salted peanuts 3 tablespoons olive oil 2 limes 200 g rice noodles 1 red pepper 1 yellow pepper 2 cloves of garlic 2 fresh red chillies 1 x 198 g tin of sweetcorn 1 bunch of spring onions 1 handful of salted peanuts 3 tablespoons olive oil 2 limes 200 g rice noodles 1 red pepper 1 yellow pepper 2 cloves of garlic 2 fresh red chillies 1 x 198 g tin of sweetcorn 1 bunch of spring onions 1 handful of salted peanuts 3 tablespoons olive oil 2 limes 200 g rice noodles 1 red pepper 1 yellow pepper 2 cloves of garlic 2 fresh red chillies 1 x 198 g tin of sweetcorn 1 bunch of spring onions 1 handful of salted peanuts 3 tablespoons olive oil 2 limes,not-too-tricky,vegetables,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Pappardelle with peas, broad beans & pecorino",400 g pappardelle 1 big handful of peas 1 big handful of broad beans (outer skins removed) ½ a bunch of fresh mint extra virgin olive oil 1 lemon pecorino cheese 400 g pappardelle 1 big handful of peas 1 big handful of broad beans (outer skins removed) ½ a bunch of fresh mint extra virgin olive oil 1 lemon pecorino cheese 400 g pappardelle 1 big handful of peas 1 big handful of broad beans (outer skins removed) ½ a bunch of fresh mint extra virgin olive oil 1 lemon pecorino cheese 400 g pappardelle 1 big handful of peas 1 big handful of broad beans (outer skins removed) ½ a bunch of fresh mint extra virgin olive oil 1 lemon pecorino cheese,not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Cumberland sausage casserole,10 banana shallots 2 cloves of garlic 6 thick Cumberland sausages olive oil 5 sprigs of fresh rosemary 1 large glass of red wine 2 x 400 g tins of chopped tomatoes 2 x 400 g tins of cannellini beans 4 small dried chillies 2 large handfuls of breadcrumbs 10 banana shallots 2 cloves of garlic 6 thick Cumberland sausages olive oil 5 sprigs of fresh rosemary 1 large glass of red wine 2 x 400 g tins of chopped tomatoes 2 x 400 g tins of cannellini beans 4 small dried chillies 2 large handfuls of breadcrumbs 10 banana shallots 2 cloves of garlic 6 thick Cumberland sausages olive oil 5 sprigs of fresh rosemary 1 large glass of red wine 2 x 400 g tins of chopped tomatoes 2 x 400 g tins of cannellini beans 4 small dried chillies 2 large handfuls of breadcrumbs 10 banana shallots 2 cloves of garlic 6 thick Cumberland sausages olive oil 5 sprigs of fresh rosemary 1 large glass of red wine 2 x 400 g tins of chopped tomatoes 2 x 400 g tins of cannellini beans 4 small dried chillies 2 large handfuls of breadcrumbs,not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Pistou soup,4 tablespoons olive oil 1 onion 3 cloves of garlic 3 leeks 3 potatoes 3 carrots 1 stick of celery 3 courgettes 2 sprigs of fresh flat-leaf parsley 2 fresh bay leaves 250 g baby green beans 1 x 400 g tin of chopped tomatoes 1 x 400 g tin of cannellini beans 1 x 400 g tin of borlotti beans 70 g small macaroni PISTOU SAUCE 5 cloves of garlic 6 sprigs of fresh basil 60 g Parmesan cheese 3 tablespoons extra virgin olive oil 4 tablespoons olive oil 1 onion 3 cloves of garlic 3 leeks 3 potatoes 3 carrots 1 stick of celery 3 courgettes 2 sprigs of fresh flat-leaf parsley 2 fresh bay leaves 250 g baby green beans 1 x 400 g tin of chopped tomatoes 1 x 400 g tin of cannellini beans 1 x 400 g tin of borlotti beans 70 g small macaroni PISTOU SAUCE 5 cloves of garlic 6 sprigs of fresh basil 60 g Parmesan cheese 3 tablespoons extra virgin olive oil 4 tablespoons olive oil 1 onion 3 cloves of garlic 3 leeks 3 potatoes 3 carrots 1 stick of celery 3 courgettes 2 sprigs of fresh flat-leaf parsley 2 fresh bay leaves 250 g baby green beans 1 x 400 g tin of chopped tomatoes 1 x 400 g tin of cannellini beans 1 x 400 g tin of borlotti beans 70 g small macaroni PISTOU SAUCE 5 cloves of garlic 6 sprigs of fresh basil 60 g Parmesan cheese 3 tablespoons extra virgin olive oil 4 tablespoons olive oil 1 onion 3 cloves of garlic 3 leeks 3 potatoes 3 carrots 1 stick of celery 3 courgettes 2 sprigs of fresh flat-leaf parsley 2 fresh bay leaves 250 g baby green beans 1 x 400 g tin of chopped tomatoes 1 x 400 g tin of cannellini beans 1 x 400 g tin of borlotti beans 70 g small macaroni PISTOU SAUCE 5 cloves of garlic 6 sprigs of fresh basil 60 g Parmesan cheese 3 tablespoons extra virgin olive oil,not-too-tricky,vegetables,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Garlic mushroom burgers,"2 cloves of garlic 2 sprigs of fresh flat-leaf parsley 35 g butter , (at room temperature) 2 large mushrooms 2 burger buns or ciabatta English mustard 1 lemon 1 handful of rocket 2 cloves of garlic 2 sprigs of fresh flat-leaf parsley 35 g butter , (at room temperature) 2 large mushrooms 2 burger buns or ciabatta English mustard 1 lemon 1 handful of rocket 2 cloves of garlic 2 sprigs of fresh flat-leaf parsley 35 g butter , (at room temperature) 2 large mushrooms 2 burger buns or ciabatta English mustard 1 lemon 1 handful of rocket 2 cloves of garlic 2 sprigs of fresh flat-leaf parsley 35 g butter , (at room temperature) 2 large mushrooms 2 burger buns or ciabatta English mustard 1 lemon 1 handful of rocket",not-too-tricky,vegetables,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Fennel, crab & orange salad","1 bulb of fennel 2 oranges 2 fresh sprigs of mint 1 ripe avocado ½ a fresh green chilli 100 g white crabmeat, from sustainable sources 2 tablespoons extra virgin olive oil 1 bulb of fennel 2 oranges 2 fresh sprigs of mint 1 ripe avocado ½ a fresh green chilli 100 g white crabmeat, from sustainable sources 2 tablespoons extra virgin olive oil 1 bulb of fennel 2 oranges 2 fresh sprigs of mint 1 ripe avocado ½ a fresh green chilli 100 g white crabmeat, from sustainable sources 2 tablespoons extra virgin olive oil 1 bulb of fennel 2 oranges 2 fresh sprigs of mint 1 ripe avocado ½ a fresh green chilli 100 g white crabmeat, from sustainable sources 2 tablespoons extra virgin olive oil",not-too-tricky,seafood,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Spanish rabbit stew,"olive oil 2 small wild rabbits , jointed (if using farmed rabbits, you might only need 1 as they tend to be larger) 3 cloves of garlic 12 small red onions ½ tablespoon sweet paprika 2 sprigs of fresh rosemary 750 ml albariño wine 1 x 250 - 300 g jar of roasted red peppers olive oil 2 small wild rabbits , jointed (if using farmed rabbits, you might only need 1 as they tend to be larger) 3 cloves of garlic 12 small red onions ½ tablespoon sweet paprika 2 sprigs of fresh rosemary 750 ml albariño wine 1 x 250 - 300 g jar of roasted red peppers olive oil 2 small wild rabbits , jointed (if using farmed rabbits, you might only need 1 as they tend to be larger) 3 cloves of garlic 12 small red onions ½ tablespoon sweet paprika 2 sprigs of fresh rosemary 750 ml albariño wine 1 x 250 - 300 g jar of roasted red peppers olive oil 2 small wild rabbits , jointed (if using farmed rabbits, you might only need 1 as they tend to be larger) 3 cloves of garlic 12 small red onions ½ tablespoon sweet paprika 2 sprigs of fresh rosemary 750 ml albariño wine 1 x 250 - 300 g jar of roasted red peppers",not-too-tricky,game,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
